LogonId,Profile
demo7,BD.deny
demo7,data.Austria
demo7,data.Austria.Finance
demo7,profile.Finance.local
demo70,BD.deny
demo70,profile.Reserves.local.QRE
demo71,BD.deny
demo71,profile.Reserves.local.QRE
demo72,BD.deny
demo72,profile.Reserves.local.QRE
demo8,BD.deny
demo8 ,data.Austria
demo8 ,profile.Reserves.local.QRE
demo9,BD.deny
demo9,data.Norway
demo9,data.Norway.Economics
demo9,profile.Economics.local
